date,search rank,id,brand,rating,num reviews,percent rec
2015-11-25,560,29473264,other,0.0,0,0

2015-11-25,561,21090086,other,0.0,0,0

2015-11-25,562,17196586,other,5.0,2,100

2015-11-25,563,21090104,other,0.0,0,0

2015-11-25,564,17196571,other,5.0,2,100

2015-11-25,565,21090085,other,5.0,1,

2015-11-25,566,17196584,other,5.0,1,100

2015-11-25,567,33653006,other,0.0,0,0

2015-11-25,568,44014679,other,0.0,0,0

2015-11-25,569,44014675,other,0.0,0,0

2015-11-25,570,44014681,other,0.0,0,0

2015-11-25,571,44014678,other,0.0,0,0

2015-11-25,572,17196616,other,5.0,1,100

2015-11-25,573,17196484,other,0.0,0,0

2015-11-25,574,17196572,other,0.0,0,0

2015-11-25,575,21090070,other,0.0,0,0

2015-11-25,576,21090592,other,0.0,0,0

2015-11-25,577,21090103,other,0.0,0,0

2015-11-25,578,17196605,other,5.0,2,100

2015-11-25,579,17193568,other,0.0,0,0

2015-11-25,580,21091546,other,5.0,1,

2015-11-25,581,22572884,other,0.0,0,0

2015-11-25,582,21090595,other,0.0,0,0

2015-11-25,583,21091548,other,0.0,0,0

2015-11-25,584,21091542,other,0.0,0,0

2015-11-25,585,21090979,other,0.0,0,0

2015-11-25,586,21091541,other,3.333,3,67

2015-11-25,587,17196481,other,0.0,0,0

2015-11-25,588,17193597,other,5.0,1,100

2015-11-25,589,17196482,other,0.0,0,0

2015-11-25,590,17196483,other,0.0,0,0

2015-11-25,591,17196606,other,0.0,0,0

2015-11-25,592,17193639,other,0.0,0,0

2015-11-25,593,31219534,other,0.0,0,0

2015-11-25,594,35501168,other,0.0,0,0

2015-11-25,595,30854182,other,0.0,0,0

2015-11-25,596,17196453,other,0.0,0,0

2015-11-25,597,30951373,Kashi,0.0,0,0

2015-11-25,598,39326241,other,0.0,0,0

2015-11-25,599,22388998,other,5.0,4,100

2015-11-25,600,14053351,other,4.333,3,67

2015-11-25,601,17196608,other,0.0,0,0

2015-11-25,602,29816990,other,0.0,0,0

2015-11-25,603,29848807,other,0.0,0,0

2015-11-25,604,17196451,other,0.0,0,0

2015-11-25,605,41474805,other,0.0,0,0

2015-11-25,606,29304806,other,0.0,0,0

2015-11-25,607,36295361,other,0.0,0,0

2015-11-25,608,23868901,other,0.0,0,0

2015-11-25,609,47854211,other,0.0,0,0

2015-11-25,610,29021287,other,5.0,1,100

2015-11-25,611,17193517,other,0.0,0,0

2015-11-25,612,10290660,other,4.419,62,92

2015-11-25,613,10309708,other,4.9,20,95

2015-11-25,614,41897608,other,4.909,77,100

2015-11-25,615,10316922,other,4.708,24,96

2015-11-25,616,23569270,other,3.714,7,86

2015-11-25,617,10292112,other,4.483,29,93

2015-11-25,618,22985136,other,4.5,6,100

2015-11-25,619,33664995,other,3.5,2,50

2015-11-25,620,30154556,other,5.0,1,100

2015-11-25,621,38458557,other,0.0,0,0

2015-11-25,622,14698850,other,4.889,9,100

2015-11-25,623,17194141,other,4.429,7,86

2015-11-25,624,10535803,other,4.2,5,80

2015-11-25,625,10309707,other,5.0,3,100

2015-11-25,626,10309706,other,4.917,12,100

2015-11-25,627,32503277,other,0.0,0,0

2015-11-25,628,17340369,other,4.818,11,100

2015-11-25,629,31219642,other,5.0,1,100

2015-11-25,630,30156405,other,5.0,1,100

2015-11-25,631,28377449,other,5.0,3,100

2015-11-25,632,30650032,other,0.0,0,0

2015-11-25,633,20689905,other,4.0,5,80

2015-11-25,634,42099450,Kellogg,0.0,0,0

2015-11-25,635,21103996,other,0.0,0,0

2015-11-25,636,30156205,other,0.0,0,0

2015-11-25,637,40571031,other,0.0,0,0

2015-11-25,638,15686405,Kellogg,0.0,0,0

2015-11-25,639,30649052,other,0.0,0,0

2015-11-25,640,31174353,other,0.0,0,0

2015-11-25,641,46027356,other,0.0,0,0

2015-11-25,642,17340479,other,5.0,1,100

2015-11-25,643,45918928,other,0.0,0,0

2015-11-25,644,16635765,other,0.0,0,0

2015-11-25,645,31168757,other,0.0,0,0

2015-11-25,646,17770578,other,5.0,1,100

2015-11-25,647,19311497,other,0.0,0,0

2015-11-25,648,36326945,other,0.0,0,0

2015-11-25,649,36626090,other,0.0,0,0

2015-11-25,650,32687234,other,0.0,0,0

2015-11-25,651,36626092,other,0.0,0,0

2015-11-25,652,31346269,other,0.0,0,0

2015-11-25,653,39369032,other,5.0,3,100

2015-11-25,654,30226756,other,0.0,0,0

2015-11-25,655,17340081,other,5.0,1,100

2015-11-25,656,31173654,other,0.0,0,0

2015-11-25,657,36302589,other,0.0,0,0

2015-11-25,658,17770576,other,5.0,1,100

2015-11-25,659,44164414,other,0.0,0,0

2015-11-25,660,31210205,other,0.0,0,0

2015-11-25,661,30256269,other,0.0,0,0

2015-11-25,662,14914830,other,5.0,2,100

2015-11-25,663,31160398,other,0.0,0,0

2015-11-25,664,31173273,other,0.0,0,0

2015-11-25,665,31167836,other,0.0,0,0

2015-11-25,666,9717092,other,4.389,18,94

2015-11-25,667,31169471,other,0.0,0,0

2015-11-25,668,31167755,other,0.0,0,0

2015-11-25,669,44125034,other,0.0,0,0

2015-11-25,670,37410688,other,0.0,0,0

2015-11-25,671,44125085,other,0.0,0,0

2015-11-25,672,44124906,other,0.0,0,0

2015-11-25,673,17340024,other,5.0,1,100

2015-11-25,674,44176353,other,0.0,0,0

2015-11-25,675,31210567,other,0.0,0,0

2015-11-25,676,44125038,other,0.0,0,0

2015-11-25,677,37398621,other,0.0,0,0

2015-11-25,678,44125100,other,0.0,0,0

2015-11-25,679,44176367,other,0.0,0,0

2015-11-25,680,44153234,other,0.0,0,0

2015-11-25,681,44826160,other,0.0,0,0

2015-11-25,682,41823065,other,0.0,0,0

2015-11-25,683,41701070,other,0.0,0,0

2015-11-25,684,41604555,other,0.0,0,0

2015-11-25,685,28935584,other,0.0,0,0

2015-11-25,686,30255902,other,0.0,0,0

2015-11-25,687,29297318,other,0.0,0,0

2015-11-25,688,35177150,other,0.0,0,0

2015-11-25,689,39367994,other,0.0,0,0

2015-11-25,690,32703091,other,0.0,0,0

2015-11-25,691,41572111,other,0.0,0,0

2015-11-25,692,28935470,other,0.0,0,0

2015-11-25,693,31168531,other,0.0,0,0

2015-11-25,694,15082609,other,0.0,0,0

2015-11-25,695,46144441,other,0.0,0,0

2015-11-25,696,43785005,other,0.0,0,0

2015-11-25,697,43800644,other,0.0,0,0

2015-11-25,698,43778704,other,0.0,0,0

2015-11-25,699,46235753,other,0.0,0,0

2015-11-25,700,33464683,other,0.0,0,0

2015-11-26,1,10403208,other,4.824,17,94

2015-11-26,2,25847978,Cheerios,4.826,201,99

2015-11-26,3,10891821,other,4.647,51,94

2015-11-26,4,10315424,other,4.614,71,96

2015-11-26,5,10311410,Cheerios,4.837,184,98

2015-11-26,6,10818684,Kellogg,4.862,58,100

2015-11-26,7,24984274,Kellogg,4.884,45,100

2015-11-26,8,10311409,Cheerios,4.826,201,99

2015-11-26,9,10891818,other,4.767,60,98

2015-11-26,10,10450279,other,4.415,41,85

2015-11-26,11,11303903,other,3.303,33,64

2015-11-26,12,10818613,Kellogg,4.772,123,98

2015-11-26,13,10311275,other,4.636,11,100

2015-11-26,14,10450278,other,4.75,16,100

2015-11-26,15,15716906,Post,0.0,0,0

2015-11-26,16,10818609,Kellogg,4.674,46,96

2015-11-26,17,10311280,other,4.68,25,96

2015-11-26,18,10315966,other,4.355,31,90

2015-11-26,19,10311398,other,4.735,49,98

2015-11-26,20,15611122,Post,5.0,21,100

2015-11-26,21,13399215,other,3.966,60,76

2015-11-26,22,10450112,other,4.539,15,88

2015-11-26,23,10450280,other,4.539,13,92

2015-11-26,24,10311273,other,4.76,25,96

2015-11-26,25,33886600,other,3.727,11,73

2015-11-26,26,15716905,Post,4.857,35,97

2015-11-26,27,11046710,Cheerios,4.759,29,100

2015-11-26,28,34201710,Cheerios,4.857,14,93

2015-11-26,29,10311420,other,4.643,15,93

2015-11-26,30,39326219,Kellogg,4.694,115,97

2015-11-26,31,33886601,other,4.273,11,91

2015-11-26,32,15716908,Post,5.0,9,100

2015-11-26,33,38384605,Cheerios,4.813,16,100

2015-11-26,34,33886599,Cheerios,4.727,44,95

2015-11-26,35,38498749,other,0.0,0,0

2015-11-26,36,10292151,other,4.561,41,95

2015-11-26,37,10411377,other,4.782,102,98

2015-11-26,38,15716901,other,4.783,23,100

2015-11-26,39,15611121,Post,4.932,44,100

2015-11-26,40,24984281,Kellogg,4.789,52,96

2015-11-26,41,10804531,other,4.706,34,97

2015-11-26,42,10319631,Kashi,4.286,7,86

2015-11-26,43,24984278,Kellogg,4.775,80,97

2015-11-26,44,10402735,other,4.879,33,100

2015-11-26,45,25875664,Kellogg,4.699,115,97

2015-11-26,46,25847989,Cheerios,4.375,40,88

2015-11-26,47,10818615,other,4.783,23,96

2015-11-26,48,24984277,Kellogg,4.819,94,99

2015-11-26,49,10450277,other,4.8,6,67

2015-11-26,50,47754329,other,0.0,0,0

2015-11-26,51,47713361,other,0.0,0,0

2015-11-26,52,47508860,other,0.0,0,0

2015-11-26,53,23597638,Cheerios,5.0,9,100

2015-11-26,54,47906629,other,0.0,0,0

2015-11-26,55,36915387,other,4.5,10,100

2015-11-26,56,25847977,other,4.727,34,97

2015-11-26,57,19514902,other,4.519,54,93

2015-11-26,58,19890855,Kellogg,4.699,115,97

2015-11-26,59,34201711,other,4.579,19,89

2015-11-26,60,37402338,other,4.389,18,89

2015-11-26,61,36901935,other,4.167,12,75

2015-11-26,62,25875663,Kellogg,4.767,60,98

2015-11-26,63,10311271,other,4.706,17,94

2015-11-26,64,45099803,other,0.0,0,0

2015-11-26,65,37402337,other,4.7,10,90

2015-11-26,66,36915386,other,5.0,1,100

2015-11-26,67,38227253,other,5.0,7,100

2015-11-26,68,21096170,Kellogg,4.95,21,100

2015-11-26,69,20970530,other,4.0,2,100

2015-11-26,70,37341974,other,4.546,11,100

2015-11-26,71,10813984,other,4.58,70,93

2015-11-26,72,23984405,other,3.667,6,67

2015-11-26,73,37402339,other,4.889,9,100

2015-11-26,74,24984273,Kellogg,4.844,32,100

2015-11-26,75,25847976,other,4.353,17,82

2015-11-26,76,24722541,Kellogg,4.757,112,95

2015-11-26,77,22210561,other,4.75,16,100

2015-11-26,78,10321405,other,4.863,51,98

2015-11-26,79,34201712,other,4.083,12,67

2015-11-26,80,34536022,other,4.172,59,82

2015-11-26,81,21125846,other,4.857,14,100

2015-11-26,82,20648084,Post,4.381,22,91

2015-11-26,83,21125860,other,0.0,0,0

2015-11-26,84,24984279,Kellogg,4.846,13,100

2015-11-26,85,34536023,other,3.91,134,74

2015-11-26,86,24984276,Kellogg,4.816,49,100

2015-11-26,87,25596741,Kellogg,4.963,27,100

2015-11-26,88,35044567,Post,4.692,13,92

2015-11-26,89,34164100,Post,4.818,44,98

2015-11-26,90,23984404,other,4.765,34,97

2015-11-26,91,32286719,other,4.438,32,88

2015-11-26,92,21048475,other,4.917,24,100

2015-11-26,93,17179326,other,4.288,59,88

2015-11-26,94,45099791,other,5.0,1,100

2015-11-26,95,19757533,Kellogg,4.7,31,94

2015-11-26,96,20648085,Post,4.143,7,86

2015-11-26,97,25847972,other,4.782,102,98

2015-11-26,98,32286721,other,4.273,11,91

2015-11-26,99,19766250,other,4.429,15,100

2015-11-26,100,36304314,other,0.0,0,0

2015-11-26,101,25819603,Kellogg,4.245,54,83

2015-11-26,102,20469703,other,4.318,22,95

2015-11-26,103,17179322,other,4.25,28,89

2015-11-26,104,26384671,Kellogg,4.8,20,95

2015-11-26,105,19399977,other,5.0,1,100

2015-11-26,106,21208469,Kashi,4.867,16,100

2015-11-26,107,23597945,other,4.8,10,100

2015-11-26,108,25875665,Kellogg,4.933,46,100

2015-11-26,109,10813983,other,3.0,3,67

2015-11-26,110,20970526,other,5.0,3,100

2015-11-26,111,21268939,other,4.579,19,100

2015-11-26,112,33426025,Cheerios,4.6,30,97

2015-11-26,113,17203444,other,4.6,15,93

2015-11-26,114,21106275,Kashi,4.0,8,88

2015-11-26,115,33426024,Cheerios,5.0,4,100

2015-11-26,116,42353809,Kellogg,4.794,35,97

2015-11-26,117,33886602,other,4.5,18,100

2015-11-26,118,44656716,Kashi,5.0,1,100

2015-11-26,119,21081221,other,4.304,23,91

2015-11-26,120,14869856,other,4.636,11,91

2015-11-26,121,44656717,Kellogg,0.0,0,0

2015-11-26,122,17203448,other,4.782,102,98

2015-11-26,123,22863013,Kashi,4.539,13,92

2015-11-26,124,46771745,Kellogg,0.0,0,0

2015-11-26,125,16923611,other,4.667,6,83

2015-11-26,126,16923604,other,4.5,14,86

2015-11-26,127,16923606,other,3.613,62,65

2015-11-26,128,16923602,other,4.462,13,92

2015-11-26,129,19794417,Kellogg,4.615,13,100

2015-11-26,130,33785035,other,4.727,11,100

2015-11-26,131,20976607,Kashi,4.583,12,92

2015-11-26,132,28468230,other,4.0,9,78

2015-11-26,133,19514900,other,4.75,8,88

2015-11-26,134,43924526,Kellogg,5.0,1,100

2015-11-26,135,21063109,Kellogg,4.643,44,93

2015-11-26,136,21476104,Kashi,4.8,16,100

2015-11-26,137,19757534,Kellogg,4.565,24,92

2015-11-26,138,10292154,other,4.696,23,96

2015-11-26,139,10315967,other,4.429,14,86

2015-11-26,140,26691074,other,4.4,10,91

2015-11-26,141,10313244,other,4.889,36,100

2015-11-26,142,44656718,Kashi,5.0,1,100

2015-11-26,143,21268885,Kashi,4.947,19,95

2015-11-26,144,24984275,Kellogg,4.758,91,96

2015-11-26,145,45099805,other,0.0,0,0

2015-11-26,146,34334718,other,4.909,11,100

2015-11-26,147,11303913,other,4.1,10,90

2015-11-26,148,42353810,Kellogg,4.882,17,100

2015-11-26,149,21125854,other,4.636,11,100

2015-11-26,150,24984280,Kellogg,4.643,28,93

2015-11-26,151,10789542,other,4.542,24,88

2015-11-26,152,10789543,other,4.388,49,94

2015-11-26,153,10311411,other,4.792,24,96

2015-11-26,154,22389074,other,4.8,5,100

2015-11-26,155,10403207,other,4.25,14,93

2015-11-26,156,10891816,other,4.677,31,94

2015-11-26,157,21125847,other,4.793,58,97

2015-11-26,158,10311414,other,4.782,102,98

2015-11-26,159,45709515,other,5.0,2,100

2015-11-26,160,10818617,Kellogg,4.737,19,100

2015-11-26,161,10292149,other,4.533,31,94

2015-11-26,162,10818612,other,4.806,108,98

2015-11-26,163,33887106,Kellogg,4.692,13,100

2015-11-26,164,40617013,Cheerios,4.744,39,90

2015-11-26,165,27617757,other,4.878,90,100

2015-11-26,166,11964845,other,4.25,8,100

2015-11-26,167,34536008,other,4.655,111,94

2015-11-26,168,44981920,other,5.0,4,100

2015-11-26,169,10294607,other,4.647,17,94

2015-11-26,170,20923795,other,4.7,20,95

2015-11-26,171,17208751,Cheerios,4.837,184,98

2015-11-26,172,42353807,Kellogg,4.412,17,88

2015-11-26,173,46534908,Kellogg,4.0,1,100

2015-11-26,174,45099788,other,0.0,0,0

2015-11-26,175,17193435,other,3.667,3,100

2015-11-26,176,41474804,other,4.563,32,97

2015-11-26,177,10891840,other,4.875,16,100

2015-11-26,178,44656729,Kellogg,4.5,2,100

2015-11-26,179,36348035,Cheerios,4.28,25,88

2015-11-26,180,36348028,Cheerios,4.636,22,95

2015-11-26,181,10311422,Cheerios,4.448,29,86

2015-11-26,182,10315423,other,4.111,18,78

2015-11-26,183,10402740,other,4.765,17,94

2015-11-26,184,14869857,other,4.765,17,94

2015-11-26,185,10311506,other,4.625,16,94

2015-11-26,186,14651639,Cheerios,4.6,30,97

2015-11-26,187,38354161,other,4.0,1,100

2015-11-26,188,10450276,other,4.889,10,100

2015-11-26,189,26691078,other,0.0,0,0

2015-11-26,190,42353817,Kellogg,3.889,9,78

2015-11-26,191,21265991,Post,4.941,17,100

2015-11-26,192,33886603,Cheerios,4.765,17,100

2015-11-26,193,39881660,Cheerios,4.75,8,100

2015-11-26,194,34202125,other,4.333,6,83

2015-11-26,195,16785102,Post,5.0,11,100

2015-11-26,196,22257607,Kashi,4.909,11,100

2015-11-26,197,20970529,other,0.0,0,0

2015-11-26,198,16785098,Post,5.0,15,100

2015-11-26,199,10311278,other,4.353,17,82

2015-11-26,200,43710628,other,0.0,0,0

2015-11-26,201,16785103,Post,5.0,2,100

2015-11-26,202,43710627,other,5.0,1,100

2015-11-26,203,19514899,other,0.0,0,0

2015-11-26,204,21633495,Kashi,0.0,0,0

2015-11-26,205,37586843,other,0.0,0,0

2015-11-26,206,16923607,other,4.625,24,92

2015-11-26,207,34536026,other,3.786,14,67

2015-11-26,208,26135216,other,4.0,1,100

2015-11-26,209,21467406,Cheerios,4.857,14,93

2015-11-26,210,32286720,Post,4.938,16,100

2015-11-26,211,17193617,Kashi,5.0,1,100

2015-11-26,212,17057014,Post,4.875,8,100

2015-11-26,213,10311402,other,4.417,12,83

2015-11-26,214,39326237,other,3.333,3,67

2015-11-26,215,22356624,Kellogg,4.816,251,99

2015-11-26,216,45912909,other,0.0,0,0

2015-11-26,217,23597944,other,4.632,19,100

2015-11-26,218,11964755,Kellogg,2.0,1,

2015-11-26,219,36267570,other,0.0,0,0

2015-11-26,220,21063108,Kellogg,4.699,115,97

2015-11-26,221,16923608,other,4.79,20,100

2015-11-26,222,10311405,Cheerios,4.385,13,85

2015-11-26,223,17057016,Post,4.75,8,100

2015-11-26,224,16779603,Post,5.0,7,100

2015-11-26,225,36902154,other,0.0,0,0

2015-11-26,226,22356626,Kellogg,4.636,11,100

2015-11-26,227,33887105,Kellogg,4.716,102,94

2015-11-26,228,33628805,other,4.5,10,80

2015-11-26,229,17193493,other,5.0,6,100

2015-11-26,230,21174196,Kashi,4.059,17,76

2015-11-26,231,16785097,other,5.0,6,100

2015-11-26,232,33963466,Kellogg,4.563,16,94

2015-11-26,233,17196562,other,4.533,15,100

2015-11-26,234,46330103,other,0.0,0,0

2015-11-26,235,10311408,Cheerios,4.727,44,95

2015-11-26,236,33412364,Post,4.9,10,100

2015-11-26,237,45912908,other,5.0,2,100

2015-11-26,238,33856197,other,4.111,9,100

2015-11-26,239,19757536,Kellogg,4.273,11,83

2015-11-26,240,16923610,other,4.875,8,100

2015-11-26,241,17203443,other,4.909,11,100

2015-11-26,242,22365078,Cheerios,4.375,40,88

2015-11-26,243,21633494,Kashi,0.0,0,0

2015-11-26,244,42353811,Kellogg,4.857,7,100

2015-11-26,245,15716904,other,5.0,2,100

2015-11-26,246,10315964,other,4.8,10,100

2015-11-26,247,10813378,Cheerios,4.833,18,100

2015-11-26,248,10311277,Cheerios,4.826,201,99

2015-11-26,249,39083136,other,5.0,8,88

2015-11-26,250,21009168,other,4.25,12,83

2015-11-26,251,21096172,Kellogg,4.75,4,100

2015-11-26,252,10818643,other,4.722,18,89

2015-11-26,253,22210562,other,5.0,2,100

2015-11-26,254,36405020,other,5.0,1,100

2015-11-26,255,19890854,other,4.869,86,98

2015-11-26,256,25875660,Kellogg,4.712,73,94

2015-11-26,257,17196564,other,5.0,1,

2015-11-26,258,20970524,other,4.4,10,90

2015-11-26,259,39083137,other,5.0,4,75

2015-11-26,260,34188831,Post,4.727,11,91

2015-11-26,261,19757535,Kellogg,4.6,5,60

2015-11-26,262,26691080,other,4.556,9,100

2015-11-26,263,21125844,other,4.727,34,97

2015-11-26,264,10898865,Kellogg,4.909,11,100

2015-11-26,265,22572887,other,3.667,3,67

2015-11-26,266,10292162,other,4.737,19,95

2015-11-26,267,10311404,other,4.688,17,88

2015-11-26,268,17196541,other,0.0,0,0

2015-11-26,269,10402734,other,4.25,8,88

2015-11-26,270,22388956,other,4.8,5,100

2015-11-26,271,10818679,other,4.462,13,92

2015-11-26,272,15686364,Cheerios,3.667,3,67

2015-11-26,273,10311403,other,4.765,34,97

2015-11-26,274,25875654,Kellogg,4.571,7,86

2015-11-26,275,21009169,Kellogg,4.929,14,100

2015-11-26,276,46534808,Kellogg,0.0,0,0

2015-11-26,277,17196563,other,4.8,5,100

2015-11-26,278,25847983,other,4.083,12,67

2015-11-26,279,36365088,other,0.0,0,0

2015-11-26,280,22356628,Kellogg,4.3,10,80

2015-11-26,281,35044566,Post,4.667,6,83

2015-11-26,282,41474803,Cheerios,4.405,37,87

2015-11-26,283,10311415,other,4.654,26,88

2015-11-26,284,10311276,other,5.0,3,100

2015-11-26,285,43937716,other,5.0,1,

2015-11-26,286,10813379,other,4.875,16,100

2015-11-26,287,17196493,other,3.75,4,75

2015-11-26,288,39326238,other,0.0,0,0

2015-11-26,289,20970528,other,0.0,0,0

2015-11-26,290,33665090,other,0.0,0,0

2015-11-26,291,45863570,Kellogg,0.0,0,0

2015-11-26,292,17196559,other,0.0,0,0

2015-11-26,293,17196593,other,5.0,2,100

2015-11-26,294,31222371,other,5.0,1,100

2015-11-26,295,46161566,other,0.0,0,0

2015-11-26,296,10891815,other,4.677,31,94

2015-11-26,297,44656710,Kellogg,0.0,0,0

2015-11-26,298,44656713,Kellogg,0.0,0,0

2015-11-26,299,44656711,Kellogg,0.0,0,0

2015-11-26,300,39326239,other,4.5,2,100

2015-11-26,301,44002692,Post,5.0,3,100

2015-11-26,302,31219557,other,4.0,3,67

2015-11-26,303,10311279,other,4.688,17,88

2015-11-26,304,15686398,Kellogg,5.0,1,100

2015-11-26,305,29474088,other,4.0,1,100

2015-11-26,306,44656728,Kellogg,0.0,0,0

2015-11-26,307,46064310,other,4.0,4,100

2015-11-26,308,26691075,other,5.0,4,100

2015-11-26,309,43852064,other,5.0,2,100

2015-11-26,310,17193432,other,0.0,0,0

2015-11-26,311,16779604,Post,5.0,7,100

2015-11-26,312,44656712,Kellogg,0.0,0,0

2015-11-26,313,10311274,other,4.579,19,89

2015-11-26,314,10891820,other,4.647,51,94

2015-11-26,315,44014060,other,0.0,0,0

2015-11-26,316,10818682,other,4.647,51,94

2015-11-26,317,17196545,other,0.0,0,0

2015-11-26,318,43710630,other,0.0,0,0

2015-11-26,319,46161565,other,0.0,0,0

2015-11-26,320,29473278,other,5.0,2,100

2015-11-26,321,22389064,other,5.0,1,100

2015-11-26,322,26691079,other,0.0,0,0

2015-11-26,323,17196522,other,0.0,0,0

2015-11-26,324,46161567,other,0.0,0,0

2015-11-26,325,27617750,other,5.0,1,100

2015-11-26,326,17193476,other,0.0,0,0

2015-11-26,327,16785106,Post,5.0,2,100

2015-11-26,328,29473282,other,0.0,0,0

2015-11-26,329,43710629,other,5.0,2,100

2015-11-26,330,10311397,other,4.579,19,89

2015-11-26,331,45791905,other,0.0,0,0

2015-11-26,332,19794416,Kellogg,4.667,9,89

2015-11-26,333,43343112,Kellogg,3.0,1,100

2015-11-26,334,26691076,other,0.0,0,0

2015-11-26,335,43924539,Kashi,0.0,0,0

2015-11-26,336,42353818,Kellogg,4.0,4,75

2015-11-26,337,10818680,other,4.677,31,94

2015-11-26,338,17196503,other,5.0,1,100

2015-11-26,339,29473272,other,5.0,1,100

2015-11-26,340,17193564,other,5.0,1,100

2015-11-26,341,43710626,other,0.0,0,0

2015-11-26,342,28644588,Kashi,0.0,0,0

2015-11-26,343,39326180,other,3.667,3,67

2015-11-26,344,34334711,other,4.5,2,100

2015-11-26,345,15686395,other,1.0,1,0

2015-11-26,346,37341973,Cheerios,5.0,10,100

2015-11-26,347,24491586,other,4.0,2,100

2015-11-26,348,44656720,Kellogg,0.0,0,0

2015-11-26,349,26691081,other,5.0,1,100

2015-11-26,350,44110543,Kellogg,0.0,0,0

2015-11-26,351,42864589,Post,0.0,0,0

2015-11-26,352,42864588,Post,3.667,3,67

2015-11-26,353,46064311,other,0.0,0,0

2015-11-26,354,35824692,other,4.444,9,89

2015-11-26,355,43924743,Kellogg,0.0,0,0

2015-11-26,356,29473269,other,0.0,0,0

2015-11-26,357,10313216,other,4.714,7,100

2015-11-26,358,43924533,Kellogg,0.0,0,0

2015-11-26,359,10311413,other,4.765,34,97

2015-11-26,360,35501167,Kashi,0.0,0,0

2015-11-26,361,43924504,Kellogg,0.0,0,0

2015-11-26,362,10311416,other,4.625,16,88

2015-11-26,363,44897623,other,0.0,0,0

2015-11-26,364,15686367,other,5.0,1,100

2015-11-26,365,17193433,Kashi,0.0,0,0

2015-11-26,366,43924746,Kellogg,0.0,0,0

2015-11-26,367,46175186,other,0.0,0,0

2015-11-26,368,44013961,other,0.0,0,0

2015-11-26,369,17193561,other,0.0,0,0

2015-11-26,370,38364395,Cheerios,0.0,0,0

2015-11-26,371,47335466,other,0.0,0,0

2015-11-26,372,17193654,other,0.0,0,0

2015-11-26,373,44013962,other,0.0,0,0

2015-11-26,374,46265205,Kashi,0.0,0,0

2015-11-26,375,22356629,other,4.675,84,96

2015-11-26,376,43924528,Kellogg,0.0,0,0

2015-11-26,377,17193557,other,0.0,0,0

2015-11-26,378,46064312,other,0.0,0,0

2015-11-26,379,46175192,other,0.0,0,0

2015-11-26,380,43924551,Kellogg,0.0,0,0

2015-11-26,381,47335458,other,0.0,0,0

2015-11-26,382,43924534,Kellogg,0.0,0,0

2015-11-26,383,27617752,other,5.0,5,100

2015-11-26,384,43924527,Kellogg,0.0,0,0

2015-11-26,385,43924538,Kellogg,0.0,0,0

2015-11-26,386,19399978,other,5.0,3,100

2015-11-26,387,17196526,other,4.333,3,67

2015-11-26,388,38458541,other,0.0,0,0

2015-11-26,389,39326203,other,5.0,1,100

2015-11-26,390,10818681,other,4.767,60,98

2015-11-26,391,34296591,Kashi,0.0,0,0

2015-11-26,392,36309669,other,0.0,0,0

2015-11-26,393,34294844,other,0.0,0,0

2015-11-26,394,33964730,Kashi,0.0,0,0

2015-11-26,395,36303616,other,0.0,0,0

2015-11-26,396,37181768,other,0.0,0,0

2015-11-26,397,17283407,Kellogg,0.0,0,0

2015-11-26,398,17196504,other,0.0,0,0

2015-11-26,399,21090369,other,5.0,3,100

2015-11-26,400,17196505,other,0.0,0,0

2015-11-26,401,19890856,Kellogg,4.8,5,100

2015-11-26,402,17196506,other,0.0,0,0

2015-11-26,403,43924529,Kellogg,0.0,0,0

2015-11-26,404,17196498,other,0.0,0,0

2015-11-26,405,29473277,other,0.0,0,0

2015-11-26,406,17196496,other,3.0,2,50

2015-11-26,407,28645922,other,0.0,0,0

2015-11-26,408,38458536,other,0.0,0,0

2015-11-26,409,17196502,other,0.0,0,0

2015-11-26,410,17193473,other,0.0,0,0

2015-11-26,411,21125842,other,4.793,58,97

2015-11-26,412,44013975,other,0.0,0,0

2015-11-26,413,29474087,other,0.0,0,0

2015-11-26,414,41474802,other,0.0,0,0

2015-11-26,415,44014444,other,0.0,0,0

2015-11-26,416,29474089,other,0.0,0,0

2015-11-26,417,33665135,other,0.0,0,0

2015-11-26,418,36348857,other,0.0,0,0

2015-11-26,419,17193613,other,0.0,0,0

